class, amount
egqeh020001, 1
egqehe010001, 1
egqgg000001, 1
egqggg040002, 1
egqh8000001, 1
egqh8010001, 1
egqh8020001, 1
egqhe020001, 1
egqhg020002, 1
egqhg040002, 1
ehbne010001, 2
ehcal020002, 2
ehcal030002, 1
ehcal040002, 1
ehcal050002, 1
eheea030101, 1
eheeg030001, 2
eheeg030002, 1
eheeg040002, 1
eheen040101, 1
eheen050101, 1
ehefpg010002, 1
ehegf030002, 1
ehegfg040002, 1
ehegpg020002, 1
ehegq030001, 1
ehehk020002, 1
ehej2030001, 1
ehek2010002, 1
ehek2030002, 1
ehek2040002, 1
ehen5010002, 2
ehen5e040002, 1
eheo7010101, 1
eheph010001, 1
ehephg010001, 1
eheqh010002, 1
ehffg020001, 1
ehfgcg040002, 1
ehfgg020001, 3
ehfgl050002, 1
ehgegc040001, 1
ehgeq020001, 1
ehgeqe010001, 1
ehgf020001, 1
ehgfc020001, 1
ehgfnh020001, 1
ehggf010001, 2
ehggf020001, 2
ehggg010001, 2
ehgggn040002, 1
ehgglf020001, 1
ehgglf030001, 1
ehggn010001, 1
ehggn8020001, 2
ehggn8030001, 2
ehggo020001, 1
ehggo040002, 1
ehggq000001, 2
ehggq010001, 3
ehghn000001, 2
ehghne020001, 1
ehghp010001, 1
ehgne010002, 1
ehgnee010001, 1
ehgnh010001, 1
ehgnh020001, 1
ehgnh040001, 1
ehgnhe020001, 1
ehgpg010001, 1
ehgpg020001, 1
ehgpg020002, 1
ehgpg020101, 1
ehgqe020001, 2
ehgqg020001, 2
ehgqg030001, 1
ehgqg040002, 1
ehheh030002, 1
ehhfp010001, 1
ehhn030002, 1
ehhn060002, 1
ehhn5010101, 1
ehhne010001, 2
ehhne020002, 1
ehhp7030101, 1
ehhpg010001, 1
ehhpg030002, 1
ehk5e020001, 1
ehkbe040002, 1
ehke5020002, 1
ehn5n010001, 4
ehnee000001, 1
ehnee010001, 1
ehnee020001, 1
ehnee030001, 1
ehnee030002, 1
ehnee040001, 1
ehnee040002, 1
ehnee050002, 1
ehneg050002, 1
ehnhe020002, 1
ehnhe030001, 2
ehnhe040002, 1
ehnhh030002, 1
ehoggg030002, 1
ehp8g020001, 2
ehp8g030001, 2
ehpgg010002, 1
ehpgg020001, 2
ehpgg020002, 2
ehpgg040002, 1
ehpgh040002, 1
ehph040002, 1
ehphh010002, 2
ehphh030002, 2
ehq7010002, 1
ehq7ge010002, 1
ehq7ge030002, 1
ehqgh010001, 1
ehqh010002, 1
ehqh030002, 1
ehqh050002, 1
ehqh060002, 1
ei1acca020001, 1
eia1aa010001, 1
eia1aa020001, 1
eiaaaa020001, 1
ej1aal020002, 1
ej1acc010002, 1
ej1aia010001, 1
ej1aia020001, 2
ej1aia040001, 1
ej1ka1030002, 1
ej2ab020002, 1
ej2ab040002, 1
ej2ja040002, 1
ej2n5k030101, 1
ej9a1a020001, 2
ej9aaa020001, 1
eja1a030001, 1
eja1aj020002, 1
eja1aj030002, 1
eja1al010002, 2
eja1al020002, 1
eja1bj020001, 1
eja9a1030001, 1
eja9aa010001, 1
eja9aa040002, 1
ejaa1010001, 1
ejaa1020001, 3
ejaa1a000002, 1
ejaa1a030002, 1
ejaa1a050002, 1
ejaa2a020001, 1
ejaa9020002, 1
ejaaa010002, 1
ejaaa020002, 2
ejaaa040002, 1
ejaaa050002, 1
ejaaa1010001, 1
ejaaa1010002, 2
ejaaa1030002, 2
ejaaa1040002, 1
ejaaa2040002, 1
ejaaaa000001, 3
ejaaaa010001, 8
ejaaaa010002, 2
ejaaaa020001, 2
ejaaaa020002, 1
ejaaaa030001, 2
ejaaaa030002, 3
ejaaaa040002, 3
ejaaaa050002, 1
ejaaab020001, 1
ejaab030002, 1
ejaab1040001, 1
ejaaba000001, 1
ejaaba020001, 5
ejaaba020002, 1
ejaaba030001, 1
ejaaba030002, 1
ejaba020002, 1
ejaba050002, 1
ejaba1020001, 1
ejabaa000001, 1
ejabaa010002, 3
ejabaa030002, 1
ejabaa040002, 1
ejabab030001, 1
ejb1ah020002, 1
ejb2ae010001, 1
ejb2b020001, 1
ejbaa010001, 1
ejbaa020002, 2
ejbaa060002, 1
ejbaa2030001, 1
ejbaaa020002, 2
ejbaab010002, 1
ejbaab020001, 1
ejbab010001, 5
ejbab020101, 1
ejbab040002, 1
ejbaba010001, 1
ek1eh010001, 1
ek1j2020002, 1
ek1ja060002, 1
ek1jaa010001, 1
ek2ai030002, 1
ek2an010002, 1
ek2e030002, 1
ek2ei020002, 1
ek2k020002, 1
ek2k040002, 1
ek2ke020002, 1
ek5anb030001, 1
ek5bh030002, 1
ek5eeg020002, 1
ek5eq050002, 2
ek5kb030001, 1
eka2a010001, 1
eka2a030001, 1
eka2ae010001, 1
eka2e000001, 1
eka2j020001, 1
ekaaa030002, 1
ekaab000002, 1
ekaab010002, 1
ekaab030002, 2
ekaab040002, 1
ekaab050002, 1
ekab010001, 1
ekaba020001, 1
ekaba020002, 1
ekaba040002, 2
ekabb020001, 3
ekabb030001, 1
ekb2a020001, 1
ekb2j020002, 1
ekb2j040002, 1
ekbaa030001, 1
ekbab010001, 3
ekbab020001, 1
ekbab020002, 1
ekbab030001, 1
ekbab030101, 1
ekbb000001, 1
ekbb010001, 1
ekbb010002, 2
ekbb020001, 2
ekbb030002, 1
ekbb040002, 1
ekbb050002, 1
ekbb060002, 1
ekbeb020002, 2
ekbeb030001, 2
eke1a010002, 1
eke1b010001, 1
eke2e020002, 1
eke2e030002, 1
eke2ea020001, 1
eke2n040002, 1
eke2n060002, 1
eke5k020001, 1
ekeab030002, 2
ekeb2010101, 1
ekeb5010001, 1
ekeb5030002, 1
ekeb5040002, 1
ekebb010001, 5
ekebb020001, 1
ekebb020002, 1
ekebb020101, 1
ekebb030002, 1
ekebb050002, 1
ekebe010002, 2
ekebe020001, 2
ekebe020002, 2
ekebe030001, 1
ekee2010002, 1
ekee2070002, 1
ekeeb020002, 2
ekeeb030002, 1
ekeee010002, 1
ekeee030001, 1
ekeee030002, 2
ekeee040002, 1
en2ee020001, 2
en2eia010001, 1
en2en030101, 2
en2ke020002, 1
en2nb000001, 1
en2nb010001, 4
en2nb020002, 1
en2nb030002, 1
en2nb040001, 1
en2ne020001, 1
en2ne030002, 2
en5bn030001, 1
en5ea020001, 1
en5eae020002, 1
en5ean020001, 2
en5ee040001, 1
en5eee070005, 2
en5eee090005, 1
en5eee100005, 3
en5eee110005, 3
en5eee120005, 4
en5eee130005, 1
en5eee140005, 4
en5eee150005, 5
en5eee160005, 2
en5eee170005, 1
en5eee180005, 2
en5eee200005, 1
en5ege030002, 1
en5eh020002, 1
en5eh030001, 1
en5en030002, 1
en5en060002, 1
en5ene020002, 2
en5ene030002, 3
en5ene040002, 1
en5eq030002, 2
en5eq040002, 2
en5he030001, 1
en5hn010001, 1
en5k5010001, 1
en5k5010002, 1
en5k5030001, 1
en5n5030001, 1
en5n5e070005, 1
en5ne020002, 1
en5ne050002, 1
en5qh010001, 1
en5qh030001, 1
en8eh000001, 1
en8eh020001, 2
en8eh030001, 1
en8ejb040002, 1
en8en010001, 4
en8en020001, 1
en8ka010001, 2
en8ke050101, 1
enb2b010001, 1
enb2b020001, 1
enb5e010001, 4
enb5ea040002, 1
enb5ee030002, 1
enbb5010002, 1
enbba010001, 1
enbe2010101, 3
enbe2030002, 1
enbeb010001, 1
enbeb010002, 1
enbeb010101, 1
enbee010001, 1
enbee010002, 1
enbee020001, 2
enbee020002, 2
enbee030001, 2
enbee030002, 5
enbee050002, 1
enbeee010001, 1
ene2ne020001, 1
ene5b010002, 1
ene5b040002, 1
ene5b050002, 1
ene5bn020001, 1
ene5e010002, 4
ene5e030001, 1
ene5ea010001, 1
ene5ea020001, 2
ene5ea030001, 1
ene5ee080005, 2
ene5ee090005, 1
ene5ee100005, 4
ene5ee110005, 1
ene5ee120005, 2
ene5ee130005, 1
ene5ee140005, 2
ene5ee150005, 1
ene5ee170005, 1
ene5ee190005, 1
ene5eg020002, 1
ene5en020002, 1
ene5en140005, 1
ene5h040002, 1
ene5he020001, 2
ene5ke020002, 1
ene5n010002, 2
ene5n040002, 1
ene5ne180005, 1
ene5q030001, 1
ene8ee020001, 1
eneb5e040002, 1
enebb010001, 1
enebe010001, 1
enebe020001, 2
enebe030002, 1
enebe040002, 1
enebe050101, 1
enee5040002, 1
enee5e100005, 3
enee5e110005, 3
enee5e120005, 3
enee5e120006, 1
enee5e130005, 1
enee5e150005, 3
enee5e160005, 3
enee5e170005, 2
enee5e180005, 1
enee5e190005, 1
enee5n020001, 1
enee5n030002, 1
enee5n040002, 1
enee5n080005, 1
enee5n180005, 1
enee8e030002, 1
enee8e050002, 1
eneeb020001, 2
eneeb030001, 1
eneebe010002, 1
eneee010001, 2
eneee010002, 1
eneee020001, 3
eneee030002, 2
eneee2010002, 1
eneee5010001, 1
eneee5020001, 1
eneee5020002, 1
eneee5040002, 2
eneee5090005, 1
eneee5100005, 1
eneee5110005, 2
eneee5120005, 1
eneee5130005, 1
eneee5140005, 3
eneee5150005, 1
eneee5170005, 1
eneee5180005, 1
eneeeb010002, 2
eneeeb020002, 1
eneeeb030002, 1
eneeee000001, 2
eneeee000002, 2
eneeee010001, 12
eneeee010002, 8
eneeee020001, 15
eneeee020002, 14
eneeee030001, 7
eneeee030002, 17
eneeee040002, 23
eneeee050002, 6
eneeee060002, 1
eneeee070005, 3
eneeee080005, 5
eneeee080006, 1
eneeee090005, 4
eneeee100005, 6
eneeee110005, 6
eneeee120005, 4
eneeee130005, 11
eneeee140005, 2
eneeee150005, 10
eneeee160005, 2
eneeee170005, 7
eneeee180005, 4
eneeee180006, 1
eneeee190005, 7
eneeee200005, 1
eneeeh020001, 2
eneeeh020002, 2
eneeeh030002, 2
eneehe010002, 1
eneehe020001, 2
eneh5020001, 1
enehe020001, 1
enehe020002, 1
enehe050002, 1
enehe5060002, 1
enehee010001, 1
enehee010002, 2
enehee020002, 1
enehee030002, 1
enh5e010001, 1
enh5ep020001, 1
enh5n030001, 2
enhe5030001, 2
enhe5030002, 1
enhe8020002, 1
enhee000001, 1
enhee010001, 5
enhee020001, 1
enhee030001, 2
enhee030002, 1
enhee040001, 1
enhee5030002, 1
enheee040101, 1
enheh000001, 1
enheh010001, 2
enheh010002, 2
enheh020002, 1
enheh030002, 1
enheh040002, 3
enhhe020001, 1
enhhe030001, 1
enhhe060002, 1
enhhh020001, 1
ep7gnbe020001, 1
ep7nee030001, 2
ep8eeq020101, 1
ep8ff020002, 1
ep8gg030002, 1
ep8ne020001, 2
epfgg040002, 1
epfggg010101, 1
epg7gn020001, 1
epg8o7040002, 2
epg8p020002, 1
epg8p040002, 1
epg8q030002, 1
epgg7g020001, 1
epgg7p040002, 1
epgg7q020001, 1
epgggf010002, 1
epgggg010001, 4
epgggg020001, 6
epgggg020002, 1
epgggg030001, 1
epgggg030002, 2
epgggg050002, 1
epgggh020002, 1
epgghg020001, 2
epgghg040001, 1
epgh7030002, 1
epghg7000002, 1
epghgg030002, 1
epghgh020001, 1
eph7h020001, 1
eph7q020001, 1
eph7q030002, 1
eph8n020001, 1
ephgg030002, 1
ephgg7010002, 1
ephgg8020001, 1
ephggh010002, 1
ephggh020002, 1
ephggh030001, 1
ephggh030002, 1
ephgh020001, 1
ephgh020101, 1
ephgh040002, 1
ephh7010001, 1
ephhh000101, 1
eq5e040002, 1
eq5ee000001, 1
eq5ee010001, 1
eq5he010001, 1
eq5hh010002, 1
eq5ke030001, 1
eq5qe050002, 1
eq5qh040002, 2
eq7hf040002, 1
eq7qh030101, 1
eq8ee000001, 2
eq8eg020001, 2
eq8q050002, 1
eqe5h010001, 1
eqe8h040002, 1
eqee5010001, 1
eqeee030001, 1
eqeeh010001, 2
eqeeh020001, 3
eqeeh020002, 1
eqeeh030001, 3
eqeeh030002, 1
eqeeh050002, 1
eqeg8g010001, 1
eqeghe030002, 1
eqeh030002, 1
eqeh5000001, 1
eqeh5030002, 1
eqehe000001, 1
eqehe010002, 1
eqehe020001, 1
eqehe050001, 1
eqehe050101, 1
eqehg010001, 1
eqehg040002, 1
eqehh000002, 1
eqehh010001, 3
eqehh010002, 2
eqehh020001, 1
eqehh020002, 5
eqg8n010001, 1
eqggg030002, 1
eqggg050002, 3
eqggg060002, 1
eqggh020002, 1
eqggh040002, 1
eqghg010001, 4
eqghg020001, 1
eqghg030002, 1
eqghg050002, 1
eqghh010101, 1
eqghh020101, 2
eqghh030001, 1
eqghh030101, 2
eqghh040101, 1
eqh5g030002, 1
eqh7g030001, 1
eqh7g040001, 1
eqh7h010002, 2
eqh7h040002, 1
eqh7q030101, 1
eqh7q040101, 1
eqh8050002, 1
eqh8060002, 1
eqh8g020001, 2
eqhe8020002, 1
eqheh020001, 4
eqheh020002, 2
eqheh030001, 1
eqheh030002, 1
eqheh040101, 2
eqheh060002, 1
eqhge000001, 1
eqhgh020001, 1
eqhgh040001, 1
eqhh010001, 1
eqhh010002, 1
eqhh020001, 4
eqhh030001, 1
eqhh030002, 1
eqhh040002, 1
eqhhe010002, 1
eqhhg010001, 3
eqhhg020001, 1
eqhhg030001, 1
eqhhg030002, 1
f9c010001, 1
fcal020001, 1
fgqh030001, 1
ggjaa010001, 2
ggjaa020001, 2
ggn8n010001, 1
gneb020001, 1
gpg7p020001, 1
gphgg030001, 1
hbaka020101, 1
hbkb010001, 1
hbnbb020001, 1
heehn010001, 1
hefgcq020001, 1
hefpgg010001, 1
hegee040101, 1
hegeq010001, 1
hegff010001, 1
hegfg000001, 1
hegfg010001, 3
hegfh010001, 1
heggf010001, 1
heggo010001, 1
hegkb010001, 1
hegkb020001, 1
hego7050101, 1
hegpf010002, 1
hegpg010001, 2
hegpg010002, 1
hegpg030002, 1
hegqh040101, 1
hehpg040002, 1
hen8ea020002, 2
hepg8010001, 1
hepgg010002, 1
hepgg020002, 1
hepgg040002, 1
hepggh020001, 1
hepgh010002, 1
hepgh030002, 1
hepgh040002, 1
heqg8020001, 1
heqgg030002, 1
heqh000001, 1
heqh030101, 1
hggh020001, 1
hggo3030001, 1
hgqg020001, 1
hhene000001, 1
hhene010001, 1
hn5he010001, 2
hn8ee010001, 1
hnebe020001, 1
hneee010001, 1
hnehh020001, 1
hnehh030001, 1
hnhg030002, 1
hpggg010001, 1
hpggg020001, 1
hqggh010001, 1
iaaa1020001, 1
iaaaa020001, 2
j2ai010001, 1
j2ai020101, 2
j2jba040001, 1
j2jba050001, 1
j2ka030001, 1
j2ke040001, 1
j9aaa010001, 1
ja1kb030001, 1
ja3ic000001, 1
jaaaa020001, 2
jaaaa040001, 2
jaaaa050001, 1
jaab1020001, 1
jab1a040001, 2
jaba1040101, 1
jabba020001, 1
jbab010001, 1
jbab020001, 1
jbab020101, 1
jbb2010101, 1
jbbb010001, 1
jbbb020001, 1
jbbb030101, 2
k1aj020101, 1
k2a010001, 1
k2ehg000001, 1
k2eq8020001, 1
k5baeg010002, 1
k5jba010001, 1
k5kab000001, 1
k5kb020001, 1
k5kb030001, 3
k5kba010001, 1
kb2e020001, 1
kbab040101, 1
kbb5020001, 1
kbb5030101, 1
kbbb020101, 1
kbbb030101, 2
kbbe000001, 1
kbbe010001, 2
kbbe020101, 1
kbbe030101, 1
kbeb010001, 2
kbeb020001, 1
kbeb030101, 2
ke1bja020101, 1
ke5ne000001, 1
keb020001, 1
keb2020001, 3
kebab020001, 1
kebb020101, 1
kebb030001, 2
kebeb010001, 2
kebeb020101, 3
n2eaj020001, 1
n2eak040002, 1
n2ebj030002, 1
n2eeq010001, 1
n2ehn010001, 1
n2ei9010001, 1
n2eja030002, 1
n2ekb020001, 1
n2ekb020002, 1
n2enb030002, 1
n2ene020001, 1
n2eqe010002, 1
n2ja9000001, 1
n2k5e050002, 1
n2kb020002, 1
n2nb020002, 1
n2nbb020001, 1
n2nbe020002, 2
n2neb010001, 1
n2nee010001, 1
n5b9a010001, 1
n5baca000001, 1
n5bbj050002, 1
n5bbn050002, 1
n5bee020002, 1
n5beeg040002, 2
n5bek000001, 1
n5bn030002, 1
n5bnb020002, 1
n5bnb040002, 1
n5bnb050002, 2
n5eaeg030000, 2
n5ebe010001, 1
n5ebe030002, 1
n5ebej040101, 1
n5ebej050101, 1
n5ec040002, 1
n5eeee080005, 1
n5eeee090005, 4
n5eeee090006, 1
n5eeee110005, 2
n5eeee110006, 1
n5eeee120005, 5
n5eeee120006, 1
n5eeee130005, 4
n5eeee140005, 3
n5eeee150006, 2
n5eeee170005, 1
n5eeee180005, 1
n5eeee180006, 3
n5eeee190005, 1
n5eeee200005, 1
n5eefc030000, 1
n5eegg010001, 1
n5eego020002, 1
n5een040101, 1
n5eepg010002, 1
n5eepg020001, 2
n5eepg040002, 1
n5eeq010001, 1
n5eggg020001, 2
n5eggg030001, 1
n5egne040001, 1
n5ehc030000, 3
n5ehg020002, 1
n5eho010001, 1
n5ehq010001, 1
n5ehq020001, 1
n5ehq050101, 1
n5ej0030001, 1
n5eja1040002, 1
n5ejaa010001, 3
n5ejaa020002, 2
n5ejab060002, 1
n5ek1a030002, 1
n5ek1a050002, 1
n5ek5030101, 1
n5eka010001, 2
n5eke010001, 1
n5eke010101, 2
n5en5040002, 1
n5enb5030002, 1
n5ene020002, 1
n5ene5030001, 1
n5enee010001, 1
n5enee020001, 5
n5enee020002, 1
n5enee030002, 1
n5enee090001, 1
n5eneh010001, 2
n5enh020001, 2
n5epgg050001, 2
n5epgh010001, 1
n5eqg010001, 1
n5eqg010002, 1
n5eqg030002, 1
n5eqh010101, 1
n5eqh020001, 1
n5eqh030001, 2
n5eqh040001, 1
n5eqh040101, 1
n5gne8020001, 1
n5h030000, 1
n5heg000001, 2
n5heg010101, 1
n5heg020001, 1
n5heg030002, 1
n5heh050002, 1
n5hejb020001, 1
n5hep020001, 1
n5heq010001, 1
n5hhe010001, 1
n5hnh010001, 1
n5hnh040002, 1
n5hp7040101, 1
n5hpg010002, 1
n5hqe020001, 2
n5k2e020002, 1
n5k5b020001, 1
n5k5e000001, 3
n5kbe020002, 1
n5kbe030002, 2
n5kbe040002, 4
n5ke5030002, 1
n5ke5050002, 1
n5ke5060002, 2
n5keb010001, 1
n5keb020002, 1
n5keb040002, 1
n5kee010002, 1
n5n2e010001, 1
n5n2e020001, 1
n5n2en020001, 1
n5n2ne020001, 2
n5n2nh020001, 1
n5n5ee140005, 1
n5n5k030002, 1
n5n5n5020002, 1
n5n5n5030002, 3
n5n5n8030002, 1
n5n8e020002, 1
n5n8n010002, 1
n5n8n050002, 1
n5nbb010001, 1
n5nbe020101, 1
n5ne8010101, 1
n5nee010002, 1
n5nee020002, 1
n5nee050002, 1
n5neee010002, 1
n5neee020001, 1
n5neee020002, 2
n5neeh020001, 1
n5nhe010001, 1
n5nhe020001, 1
n5nhh010002, 1
n5p7g020001, 1
n5p7g030001, 1
n5q5e030002, 1
n5q5e040002, 1
n5q8n020002, 1
n5qe8040002, 1
n5qe8060002, 1
n5qee010002, 1
n5qee030001, 1
n5qee040002, 1
n5qeh020002, 6
n5qeh030001, 1
n5qeh040002, 2
n5qh030002, 1
n5qhe000001, 2
n5qhe010001, 1
n5qhe010002, 1
n5qhe030001, 1
n5qhe030002, 2
n8een020002, 1
n8een040002, 1
n8eg020001, 1
n8eg030001, 1
n8egq010001, 1
n8eh9c010101, 1
n8ehq010001, 1
n8enh020001, 1
n8eqe020001, 1
n8eqe030002, 1
n8eqg020002, 1
n8eqg040002, 1
n8hn8010001, 1
n8hne020001, 1
n8ne2020001, 1
n8ne5000001, 1
n8nee030002, 1
n8nee040002, 1
n8nhe010002, 1
n8nhe030002, 1
n8nhh040001, 1
n8qe8030001, 2
n8qe8030101, 1
n8qeh010001, 1
n8qeh020001, 1
n8qeh030001, 1
nb2ek040001, 1
nb5anb010001, 1
nb5ja040002, 1
nb5ke000001, 1
nb5ke010001, 1
nb5ke030001, 1
nb5ne5020001, 1
nbbeb020101, 1
nbe2e060101, 1
nbe2ee020002, 1
nbe2k020001, 1
nbeba010002, 1
nbebb010001, 1
nbebb020001, 1
nbebb020002, 1
nbebe010001, 2
nbebe010002, 2
nbebe020002, 1
nbebe030001, 2
nbebe030002, 2
nbebe030101, 2
nbebe040001, 1
nbee2010001, 1
nbeeb000002, 1
nbeeb010001, 1
nbeeb010002, 2
nbeeb010101, 1
nbeeb020001, 3
nbeeb020002, 3
nbeeb020101, 1
nbeeb030101, 1
nbeeb040001, 1
nbeeb040101, 1
nbeee010001, 2
nbeee010002, 1
nbeee020001, 4
nbeee020002, 1
nbeee020101, 2
nbeee050001, 1
ne2eb050002, 1
ne2eia010001, 1
ne2eph010002, 1
ne2eph030002, 1
ne2hp020001, 1
ne2n2010002, 1
ne2n2040002, 1
ne2nb030002, 1
ne5ba020002, 1
ne5be030002, 2
ne5bj030002, 1
ne5eaj010001, 3
ne5eaj020001, 1
ne5eaj020002, 1
ne5ee010002, 1
ne5ee020001, 2
ne5ee030001, 1
ne5eee080005, 2
ne5eee080006, 1
ne5eee120006, 1
ne5eee130005, 2
ne5eee130006, 1
ne5eee140005, 1
ne5eee150005, 1
ne5eee150006, 1
ne5eee160005, 1
ne5eee160006, 2
ne5eee170005, 1
ne5eee180005, 1
ne5eee180006, 2
ne5eek010001, 1
ne5eek010002, 1
ne5eek020001, 1
ne5eek020002, 1
ne5eg010101, 1
ne5egp010001, 1
ne5egq040101, 1
ne5eh020001, 1
ne5ej1030001, 1
ne5ek010001, 1
ne5ek010002, 1
ne5en2000001, 1
ne5en5020001, 1
ne5en5060001, 1
ne5enb010001, 1
ne5ene000001, 1
ne5ene010001, 1
ne5ene010101, 1
ne5ene020001, 2
ne5ene120006, 1
ne5ep020001, 1
ne5eq010002, 1
ne5eq020001, 2
ne5eq030001, 1
ne5eq030002, 1
ne5he010001, 3
ne5he020002, 1
ne5he020101, 1
ne5hep000001, 1
ne5hep010001, 1
ne5hhe030001, 2
ne5hn010001, 2
ne5hn010002, 1
ne5ke010001, 2
ne5ke020001, 1
ne5n5020001, 1
ne5n5030002, 1
ne5n5g020002, 1
ne5n8020002, 1
ne5ne5160006, 1
ne5neb010001, 1
ne5nee000001, 1
ne5nee010001, 1
ne5nee010101, 1
ne5nee020101, 2
ne5nh030002, 1
ne5nhe050002, 1
ne5qh010001, 1
ne8be010001, 1
ne8be020001, 1
ne8ee050002, 1
ne8eg020001, 1
ne8eh020002, 1
ne8eja020002, 1
ne8n8060002, 1
ne8nh030002, 3
neb2he020002, 1
neb2he030002, 2
neb5010001, 1
neb5b040002, 1
neb5e010101, 1
neb5e060101, 1
neb5ee030001, 1
neb5eg030101, 1
neb5j010002, 1
neb5k010101, 1
neb5qe000001, 1
nebe2060002, 1
nebe5060101, 1
nebeb020001, 2
nebeb020002, 2
nebeb030002, 2
nebeb040002, 4
nebee000001, 2
nebee010001, 2
nebee010002, 6
nebee020001, 3
nebee020002, 14
nebee020101, 1
nebee030001, 2
nebee030002, 3
nebee040002, 2
nebee050002, 2
nebee060002, 1
nebee070001, 1
nebeee010001, 1
nebeee010002, 1
nebeee020001, 4
nebeee020002, 3
nebeee030101, 1
nebeee040002, 1
nee2h030101, 1
nee2ne020002, 1
nee2qe030001, 1
nee5e020001, 3
nee5e030001, 1
nee5e9020002, 1
nee5ea010001, 1
nee5ea010101, 1
nee5ea020001, 1
nee5ea030001, 1
nee5ee010001, 1
nee5ee080005, 1
nee5ee090005, 2
nee5ee090006, 1
nee5ee100005, 1
nee5ee100006, 2
nee5ee110005, 1
nee5ee110006, 3
nee5ee120006, 1
nee5ee130006, 1
nee5ee140005, 1
nee5ee150005, 1
nee5ee160005, 2
nee5ee170005, 2
nee5ee180005, 1
nee5ee180006, 1
nee5eg010001, 2
nee5eg020001, 1
nee5eg030001, 1
nee5ej010001, 1
nee5en020001, 1
nee5ep020001, 1
nee5ep030001, 2
nee5ep040001, 1
nee5h020001, 1
nee5hn010001, 1
nee5hn010002, 1
nee5n5010002, 1
nee5n5150005, 1
nee5ne020002, 2
nee5ne030001, 1
nee5ne130005, 1
nee5q010001, 1
nee5qe030002, 1
nee8ee020001, 3
nee8ep010001, 1
nee8ne010002, 1
neeb5e030002, 1
neebe010002, 1
neebe020001, 2
neebe020002, 6
neebe030001, 1
neebe030002, 4
neebe050002, 1
neebe060002, 1
neebee000001, 1
neebee010001, 4
neebee010002, 5
neebee020001, 2
neebee020002, 5
neebee020101, 1
neebee030001, 1
neebee030002, 3
neebee040002, 4
neebee050002, 5
neebee060101, 1
neee2n020001, 1
neee5010001, 1
neee5010002, 1
neee5010101, 2
neee5020001, 1
neee5020101, 1
neee5030001, 1
neee5e010001, 1
neee5e010101, 2
neee5e020001, 3
neee5e020002, 1
neee5e020101, 2
neee5e030001, 4
neee5e030002, 1
neee5e040002, 1
neee5e080005, 2
neee5e100006, 1
neee5e110005, 3
neee5e110006, 1
neee5e130005, 1
neee5e130006, 1
neee5e170006, 1
neee5e180005, 1
neee5e190006, 1
neee5k010001, 1
neee5k020001, 2
neee5n010001, 1
neee5n020001, 1
neee5n030002, 1
neee8000001, 1
neee8e030001, 1
neeeb020002, 1
neeeb5010001, 1
neeeb5010002, 1
neeeb5020002, 1
neeeb5030002, 1
neeebe020001, 2
neeebe020002, 2
neeebe020101, 2
neeebe030002, 5
neeebe040002, 2
neeebe050002, 3
neeebe060002, 1
neeee050002, 1
neeee2030101, 1
neeee5000101, 1
neeee5010001, 3
neeee5010101, 1
neeee5020001, 9
neeee5020002, 1
neeee5030000, 3
neeee5030001, 2
neeee5030101, 3
neeee5040001, 1
neeee5080005, 2
neeee5090005, 1
neeee5100005, 1
neeee5130005, 1
neeee5150006, 1
neeee5190005, 1
neeee8030001, 1
neeeeb010001, 4
neeeeb010101, 1
neeeeb030001, 2
neeeeb030002, 2
neeeeb030101, 1
neeeeb050002, 1
neeeee000001, 9
neeeee000002, 2
neeeee000101, 1
neeeee010001, 47
neeeee010002, 12
neeeee010101, 4
neeeee020001, 57
neeeee020002, 16
neeeee020101, 6
neeeee030001, 14
neeeee030002, 13
neeeee030100, 1
neeeee030101, 2
neeeee040001, 4
neeeee040002, 6
neeeee040101, 5
neeeee050001, 2
neeeee050002, 1
neeeee060001, 1
neeeee070001, 2
neeeee070101, 1
neeeee080005, 3
neeeee080006, 1
neeeee090005, 4
neeeee090006, 1
neeeee100005, 1
neeeee100006, 1
neeeee110005, 4
neeeee110006, 5
neeeee120005, 4
neeeee120006, 2
neeeee130005, 8
neeeee130006, 4
neeeee140005, 3
neeeee140006, 1
neeeee150005, 5
neeeee150006, 3
neeeee160005, 3
neeeee170005, 1
neeeee170006, 5
neeeee180005, 4
neeeee180006, 1
neeeee200006, 1
neeeee210006, 2
neeeeh000001, 3
neeeeh010001, 6
neeeeh020001, 1
neeeeh020002, 3
neeeeh030002, 1
neeeeh040002, 1
neeeeh050002, 1
neeeeh070001, 1
neeeh010001, 1
neeeh020001, 1
neeeh020002, 1
neeeh5010001, 2
neeeh5020001, 1
neeeh5020002, 1
neeehe010101, 1
neeehe020001, 4
neeehe020002, 1
neeehe030002, 1
neeehe040002, 1
neeehe050002, 2
neeh5e010002, 1
neeh5k030002, 1
neeh5n020002, 1
neehe010002, 1
neehe020002, 3
neehe030002, 3
neehe040002, 1
neehee000001, 1
neehee010001, 4
neehee010002, 3
neehee020002, 3
neehee030001, 1
neehee030002, 3
neehee030101, 1
neehee040002, 4
neehee040101, 1
neehee050002, 3
neehee060002, 2
neh5e040002, 1
neh5h030002, 1
neh5ne010002, 1
nehe5010001, 1
nehe5020001, 2
nehe5030002, 1
nehe5040002, 1
nehe5e020002, 1
nehe5e040002, 1
nehe8020001, 1
nehe8020002, 1
nehe8040002, 2
nehee000001, 1
nehee010001, 9
nehee010002, 5
nehee020001, 7
nehee020002, 12
